id,location_x,location_y,land_use_category,dryland_category,country,many_trees,tree_count
SWA2908,64.88285749,31.21218416,grassland,Arid,Afghanistan,FALSE,0
SWA922,61.81547012,35.06110583,grassland,Arid,Afghanistan,FALSE,0
SWA13691,64.83434847,34.64204175,grassland,Semiarid,Afghanistan,FALSE,0
SWA14467,69.05759811,34.1615329,grassland,Semiarid,Afghanistan,FALSE,0
SWA2723,66.08561183,31.79213651,otherland,Arid,Afghanistan,FALSE,0
SWA15062,68.86625696,32.4098181,grassland,Semiarid,Afghanistan,FALSE,0
SWA1115,61.11936561,34.27579861,otherland,Arid,Afghanistan,FALSE,0
SWA13719,69.3915019,35.56425222,grassland,Semiarid,Afghanistan,FALSE,24
SWA3106,64.62791561,30.84567153,otherland,Arid,Afghanistan,FALSE,0
SWA13999,66.15756688,34.43587839,grassland,Semiarid,Afghanistan,FALSE,0
SWA14233,69.36994234,34.70833742,otherland,Semiarid,Afghanistan,FALSE,0
SWA3313,65.67759702,30.78530474,grassland,Arid,Afghanistan,FALSE,0
SWA12251,65.77946598,37.30141432,grassland,Semiarid,Afghanistan,FALSE,0
SWA14458,67.61068168,33.87694662,grassland,Semiarid,Afghanistan,FALSE,0
SWA982,62.86515153,35.16001034,grassland,Arid,Afghanistan,FALSE,1
SWA2731,67.60960371,32.1209199,otherland,Arid,Afghanistan,FALSE,0
SWA13259,61.69554503,34.52750655,otherland,Semiarid,Afghanistan,FALSE,0
SWA816,64.85725551,36.06335619,forest,Arid,Afghanistan,TRUE,0
SWA12583,61.34574106,35.56452171,otherland,Semiarid,Afghanistan,FALSE,0
SWA2036,64.27811164,32.59738633,grassland,Arid,Afghanistan,FALSE,0
SWA13305,69.50253367,36.19163561,grassland,Semiarid,Afghanistan,FALSE,0
SWA3706,63.69519485,29.69492965,grassland,Arid,Afghanistan,FALSE,0
SWA978,61.49369359,34.82907099,grassland,Arid,Afghanistan,FALSE,0
SWA2375,66.04491814,32.39068398,otherland,Arid,Afghanistan,FALSE,0
SWA13017,65.23616489,35.71570818,forest,Semiarid,Afghanistan,FALSE,10
SWA14461,68.09172952,33.97342568,otherland,Semiarid,Afghanistan,FALSE,0
SWA3717,65.72017717,30.18379283,grassland,Arid,Afghanistan,FALSE,0
SWA3807,64.48750894,29.7369708,grassland,Arid,Afghanistan,FALSE,0
SWA3806,64.30425262,29.69196521,grassland,Arid,Afghanistan,FALSE,0
SWA15095,68.32538132,32.05516323,otherland,Semiarid,Afghanistan,FALSE,0
SWA2197,64.59099486,32.36535149,otherland,Arid,Afghanistan,FALSE,0
SWA13286,66.36669468,35.5850033,otherland,Semiarid,Afghanistan,FALSE,0
SWA15057,68.08121923,32.25162478,otherland,Semiarid,Afghanistan,FALSE,0
SWA12585,66.08453385,36.62956432,cropland,Semiarid,Afghanistan,FALSE,0
SWA2117,64.72089125,32.54806882,otherland,Arid,Afghanistan,FALSE,0
SWA2457,65.34126778,32.08103471,otherland,Arid,Afghanistan,FALSE,0
SWA14892,68.33346616,32.91781539,otherland,Semiarid,Afghanistan,FALSE,0
SWA1955,63.07481832,32.46236954,otherland,Arid,Afghanistan,FALSE,0
SWA14965,68.26339757,32.65802261,otherland,Semiarid,Afghanistan,FALSE,0
SWA14619,67.90712573,33.56864482,otherland,Semiarid,Afghanistan,FALSE,0
SWA14032,71.54314667,35.45726287,forest,Semiarid,Afghanistan,TRUE,0
SWA14412,69.17563674,34.305982,grassland,Semiarid,Afghanistan,FALSE,0
SWA13917,65.62693204,34.4453107,grassland,Semiarid,Afghanistan,FALSE,0
SWA3504,63.20767915,29.88061142,grassland,Arid,Afghanistan,FALSE,0
SWA12952,66.99380858,36.20187641,grassland,Semiarid,Afghanistan,FALSE,0
SWA13520,62.49513547,34.34856215,grassland,Semiarid,Afghanistan,FALSE,0
SWA2018,60.8857138,31.74982586,otherland,Arid,Afghanistan,FALSE,0
SWA6487,70.94998909,37.11195962,otherland,Dry subhumid,Afghanistan,FALSE,0
SWA14579,69.95097266,34.08499644,grassland,Semiarid,Afghanistan,FALSE,5
SWA3610,64.18540551,29.97062261,otherland,Arid,Afghanistan,FALSE,0
SWA14688,70.680764,33.97369518,forest,Semiarid,Afghanistan,FALSE,12
SWA3517,65.60591146,30.46325871,grassland,Arid,Afghanistan,FALSE,0
SWA12734,67.68048078,36.70259735,cropland,Semiarid,Afghanistan,FALSE,0
SWA1434,63.52002337,33.79151684,grassland,Arid,Afghanistan,FALSE,0
SWA3309,64.932175,30.61148073,otherland,Arid,Afghanistan,FALSE,0
SWA14453,66.81216923,33.71228543,otherland,Semiarid,Afghanistan,FALSE,0
SWA2542,65.2108324,31.89885637,otherland,Arid,Afghanistan,FALSE,0
SWA12411,66.43379883,37.06722352,otherland,Semiarid,Afghanistan,FALSE,0
SWA1679,64.93163601,33.50827803,otherland,Arid,Afghanistan,FALSE,0
SWA1246,61.51848709,33.91602334,otherland,Arid,Afghanistan,FALSE,0
SWA1198,61.0651972,33.95510005,otherland,Arid,Afghanistan,FALSE,0
SWA14454,66.97144053,33.74570276,forest,Semiarid,Afghanistan,TRUE,0
SWA1798,61.05738185,32.25890113,otherland,Arid,Afghanistan,FALSE,0
SWA12802,66.56531219,36.36033922,otherland,Semiarid,Afghanistan,FALSE,0
SWA13788,68.2865741,35.23439085,otherland,Semiarid,Afghanistan,FALSE,0
SWA13178,62.91527753,34.94630114,grassland,Semiarid,Afghanistan,FALSE,6
SWA13470,67.7739954,35.62300204,forest,Semiarid,Afghanistan,FALSE,5
SWA2115,64.33955641,32.4594051,grassland,Arid,Afghanistan,FALSE,0
SWA13637,68.35906815,35.49229717,otherland,Semiarid,Afghanistan,FALSE,0
SWA13701,66.44781255,34.98834229,grassland,Semiarid,Afghanistan,FALSE,10
SWA13019,65.56306183,35.78523778,otherland,Semiarid,Afghanistan,FALSE,0
SWA3394,61.68692121,29.6377968,otherland,Arid,Afghanistan,FALSE,0
SWA12536,69.3915019,37.38361017,forest,Semiarid,Afghanistan,FALSE,11
SWA2100,61.51174973,31.76006666,forest,Arid,Afghanistan,FALSE,0
SWA14304,71.21032086,34.91638724,otherland,Semiarid,Afghanistan,FALSE,0
SWA1611,64.09674179,33.46947081,otherland,Arid,Afghanistan,FALSE,0
SWA14821,69.35970154,33.36355944,otherland,Semiarid,Afghanistan,FALSE,0
SWA1486,63.58416309,33.6540746,forest,Arid,Afghanistan,FALSE,0
SWA13181,64.20238366,35.24220619,otherland,Semiarid,Afghanistan,FALSE,0
SWA14415,69.66180497,34.39707117,grassland,Semiarid,Afghanistan,FALSE,0
SWA13171,61.79822247,34.67761503,otherland,Semiarid,Afghanistan,FALSE,0
SWA14150,66.57528349,34.27768507,otherland,Semiarid,Afghanistan,FALSE,0
SWA14776,69.15704161,33.44710276,otherland,Semiarid,Afghanistan,FALSE,0
SWA14299,70.39132681,34.77301612,otherland,Semiarid,Afghanistan,FALSE,0
SWA714,64.93109702,36.38082081,otherland,Arid,Afghanistan,FALSE,0
SWA14477,70.67887754,34.45959392,otherland,Semiarid,Afghanistan,FALSE,0
SWA1894,65.30677247,33.13718399,otherland,Arid,Afghanistan,FALSE,0
SWA1482,62.81367807,33.4700098,grassland,Arid,Afghanistan,FALSE,3
SWA2525,62.02513691,31.12136449,grassland,Arid,Afghanistan,FALSE,0
SWA14149,66.41466471,34.24399825,otherland,Semiarid,Afghanistan,FALSE,0
SWA12658,66.96524215,36.68481071,cropland,Semiarid,Afghanistan,FALSE,0
SWA13613,64.46217644,34.68246594,otherland,Semiarid,Afghanistan,FALSE,0
SWA3701,62.78376417,29.46208633,otherland,Arid,Afghanistan,FALSE,0
SWA3113,65.9376593,31.14993091,otherland,Arid,Afghanistan,FALSE,0
SWA2020,61.25869431,31.84846088,otherland,Arid,Afghanistan,FALSE,0
SWA2534,63.7030102,31.54258452,otherland,Arid,Afghanistan,FALSE,0
SWA1747,64.79958367,33.32663868,otherland,Arid,Afghanistan,FALSE,0
SWA14406,68.2073427,34.11895276,otherland,Semiarid,Afghanistan,FALSE,0
SWA13109,66.92562645,35.9437006,otherland,Semiarid,Afghanistan,FALSE,5
SWA13198,66.97386598,35.83105186,otherland,Semiarid,Afghanistan,FALSE,0
SWA1338,61.846462,33.69153435,otherland,Arid,Afghanistan,FALSE,0
SWA2924,67.90955118,31.88080023,grassland,Arid,Afghanistan,FALSE,0
SWA14394,66.28692428,33.72441269,otherland,Semiarid,Afghanistan,FALSE,0
SWA13629,67.04986345,35.23466034,otherland,Semiarid,Afghanistan,FALSE,0
SWA2292,66.56234775,32.65505817,otherland,Arid,Afghanistan,FALSE,0
SWA1207,63.97843366,34.65821142,grassland,Arid,Afghanistan,FALSE,0
SWA3401,62.96297807,29.97250907,otherland,Arid,Afghanistan,FALSE,0
SWA15035,68.66575298,32.49282243,otherland,Semiarid,Afghanistan,FALSE,0
SWA3408,64.2503537,30.29428561,otherland,Arid,Afghanistan,FALSE,0
SWA2453,64.58344901,31.90586323,grassland,Arid,Afghanistan,FALSE,0
SWA13022,66.05461995,35.88845421,otherland,Semiarid,Afghanistan,FALSE,0
SWA13718,69.22684071,35.53379933,grassland,Semiarid,Afghanistan,FALSE,0
SWA1813,63.90054973,32.96632442,otherland,Arid,Afghanistan,FALSE,0
SWA3007,64.75511706,31.02892785,otherland,Arid,Afghanistan,FALSE,0
SWA3713,64.98095352,30.00969932,otherland,Arid,Afghanistan,FALSE,0
SWA3104,64.25574359,30.75619933,otherland,Arid,Afghanistan,FALSE,0
SWA979,62.27576687,35.01987316,grassland,Arid,Afghanistan,FALSE,0
SWA13185,64.85024865,35.3858468,grassland,Semiarid,Afghanistan,FALSE,0
SWA13363,64.30694756,35.01852569,grassland,Semiarid,Afghanistan,FALSE,0
SWA14848,67.49857194,32.87065384,settlement,Semiarid,Afghanistan,FALSE,0
SWA1541,62.87889576,33.33310655,otherland,Arid,Afghanistan,FALSE,0
SWA14576,69.46669089,33.99471576,grassland,Semiarid,Afghanistan,FALSE,0
SWA2609,61.90467283,30.93541322,otherland,Arid,Afghanistan,FALSE,0
SWA15038,69.13898548,32.58606756,grassland,Semiarid,Afghanistan,FALSE,0
SWA13529,64.25008421,34.75846341,grassland,Semiarid,Afghanistan,FALSE,0
